time,	hall.signal.u,	hall.signal.v,	hall.signal.w,	period,	w_ff_filt,	w_tot,	th_r_fb,	th_r_cap,	th_r_est
0.11859,	1,	1,	0,	90,	1245.92,	1252.57,	1.32595,	1.5708,	1.62284
0.1186,	1,	1,	0,	90,	1245.92,	1252.57,	1.32595,	1.5708,	1.62284
0.11861,	1,	1,	0,	90,	1243.33,	1210.63,	1.38207,	1.5708,	1.68337
0.11862,	1,	1,	0,	90,	1243.33,	1210.63,	1.38207,	1.5708,	1.68337
0.11863,	1,	1,	0,	90,	1243.33,	1210.63,	1.38207,	1.5708,	1.68337
0.11864,	1,	1,	0,	90,	1243.33,	1210.63,	1.38207,	1.5708,	1.68337
0.11865,	1,	1,	0,	90,	1243.33,	1210.63,	1.38207,	1.5708,	1.68337
0.11866,	1,	1,	0,	90,	1240.83,	1170.09,	1.43806,	1.5708,	1.74187
0.11867,	1,	1,	0,	90,	1240.83,	1170.09,	1.43806,	1.5708,	1.74187
0.11868,	1,	1,	0,	90,	1240.83,	1170.09,	1.43806,	1.5708,	1.74187
0.11869,	1,	1,	0,	90,	1240.83,	1170.09,	1.43806,	1.5708,	1.74187
0.1187,	1,	1,	0,	90,	1240.83,	1170.09,	1.43806,	1.5708,	1.74187
0.11871,	1,	1,	0,	90,	1238.4,	1130.91,	1.49393,	1.5708,	1.79842
0.11872,	1,	1,	0,	90,	1238.4,	1130.91,	1.49393,	1.5708,	1.79842
0.11873,	1,	1,	0,	90,	1238.4,	1130.91,	1.49393,	1.5708,	1.79842
0.11874,	1,	1,	0,	90,	1238.4,	1130.91,	1.49393,	1.5708,	1.79842
0.11875,	1,	1,	0,	90,	1238.4,	1130.91,	1.49393,	1.5708,	1.79842
0.11876,	1,	1,	0,	90,	1236.05,	1093.03,	1.54966,	1.5708,	1.85307
0.11877,	1,	1,	0,	90,	1236.05,	1093.03,	1.54966,	1.5708,	1.85307
0.11878,	1,	1,	0,	90,	1236.05,	1093.03,	1.54966,	1.5708,	1.85307
0.11879,	1,	1,	0,	90,	1236.05,	1093.03,	1.54966,	1.5708,	1.85307
0.1188,	1,	1,	0,	90,	1236.05,	1093.03,	1.54966,	1.5708,	1.85307
0.11881,	1,	1,	0,	90,	1233.77,	1056.41,	1.60526,	1.5708,	1.90589
0.11882,	1,	1,	0,	90,	1233.77,	1056.41,	1.60526,	1.5708,	1.90589
0.11883,	1,	1,	0,	90,	1233.77,	1056.41,	1.60526,	1.5708,	1.90589
0.11884,	1,	1,	0,	90,	1233.77,	1056.41,	1.60526,	1.5708,	1.90589
0.11885,	1,	1,	0,	90,	1233.77,	1056.41,	1.60526,	1.5708,	1.90589
0.11886,	1,	1,	0,	90,	1231.56,	1021.02,	1.66073,	1.5708,	1.95694
0.11887,	1,	1,	0,	90,	1231.56,	1021.02,	1.66073,	1.5708,	1.95694
0.11888,	1,	1,	0,	90,	1231.56,	1021.02,	1.66073,	1.5708,	1.95694
0.11889,	1,	1,	0,	90,	1231.56,	1021.02,	1.66073,	1.5708,	1.95694
0.1189,	1,	1,	0,	90,	1231.56,	1021.02,	1.66073,	1.5708,	1.95694
0.11891,	1,	1,	0,	90,	1229.43,	986.804,	1.71607,	1.5708,	2.00628
0.11892,	1,	1,	0,	90,	1229.43,	986.804,	1.71607,	1.5708,	2.00628
0.11893,	1,	1,	0,	90,	1229.43,	986.804,	1.71607,	1.5708,	2.00628
0.11894,	1,	1,	0,	90,	1229.43,	986.804,	1.71607,	1.5708,	2.00628
0.11895,	1,	1,	0,	90,	1229.43,	986.804,	1.71607,	1.5708,	2.00628
0.11896,	1,	1,	0,	90,	1227.36,	953.733,	1.77127,	1.5708,	2.05397
0.11897,	1,	1,	0,	90,	1227.36,	953.733,	1.77127,	1.5708,	2.05397
0.11898,	1,	1,	0,	90,	1227.36,	953.733,	1.77127,	1.5708,	2.05397
0.11899,	1,	1,	0,	90,	1227.36,	953.733,	1.77127,	1.5708,	2.05397
0.119,	1,	1,	0,	90,	1227.36,	953.733,	1.77127,	1.5708,	2.05397
0.11901,	1,	1,	0,	90,	1225.35,	921.767,	1.82635,	1.5708,	2.10006
0.11902,	1,	1,	0,	90,	1225.35,	921.767,	1.82635,	1.5708,	2.10006
0.11903,	1,	1,	0,	90,	1225.35,	921.767,	1.82635,	1.5708,	2.10006
0.11904,	1,	1,	0,	90,	1225.35,	921.767,	1.82635,	1.5708,	2.10006
0.11905,	1,	1,	0,	90,	1225.35,	921.767,	1.82635,	1.5708,	2.10006
0.11906,	1,	1,	0,	90,	1223.41,	890.867,	1.8813,	1.5708,	2.1446
0.11907,	1,	1,	0,	90,	1223.41,	890.867,	1.8813,	1.5708,	2.1446
0.11908,	1,	1,	0,	90,	1223.41,	890.867,	1.8813,	1.5708,	2.1446
0.11909,	1,	1,	0,	90,	1223.41,	890.867,	1.8813,	1.5708,	2.1446
0.1191,	1,	1,	0,	90,	1223.41,	890.867,	1.8813,	1.5708,	2.1446
0.11911,	1,	1,	0,	90,	1221.53,	860.999,	1.93611,	1.5708,	2.18765
0.11912,	1,	1,	0,	90,	1221.53,	860.999,	1.93611,	1.5708,	2.18765
0.11913,	1,	1,	0,	90,	1221.53,	860.999,	1.93611,	1.5708,	2.18765
0.11914,	1,	1,	0,	90,	1221.53,	860.999,	1.93611,	1.5708,	2.18765
0.11915,	1,	1,	0,	90,	1221.53,	860.999,	1.93611,	1.5708,	2.18765
0.11916,	1,	1,	0,	90,	1219.71,	832.129,	1.9908,	1.5708,	2.22926
0.11917,	1,	1,	0,	90,	1219.71,	832.129,	1.9908,	1.5708,	2.22926
0.11918,	1,	1,	0,	90,	1219.71,	832.129,	1.9908,	1.5708,	2.22926
0.11919,	1,	1,	0,	90,	1219.71,	832.129,	1.9908,	1.5708,	2.22926
0.1192,	1,	1,	0,	90,	1219.71,	832.129,	1.9908,	1.5708,	2.22926
0.11921,	1,	1,	0,	90,	1217.95,	804.222,	2.04535,	1.5708,	2.26947
0.11922,	1,	1,	0,	90,	1217.95,	804.222,	2.04535,	1.5708,	2.26947
0.11923,	1,	1,	0,	90,	1217.95,	804.222,	2.04535,	1.5708,	2.26947
0.11924,	1,	1,	0,	90,	1217.95,	804.222,	2.04535,	1.5708,	2.26947
0.11925,	1,	1,	0,	90,	1217.95,	804.222,	2.04535,	1.5708,	2.26947
0.11926,	0,	1,	0,	94,	1214.68,	1433.67,	2.09977,	2.61799,	2.34115
0.11927,	0,	1,	0,	94,	1214.68,	1433.67,	2.09977,	2.61799,	2.34115
0.11928,	0,	1,	0,	94,	1214.68,	1433.67,	2.09977,	2.61799,	2.34115
0.11929,	0,	1,	0,	94,	1214.68,	1433.67,	2.09977,	2.61799,	2.34115
0.1193,	0,	1,	0,	94,	1214.68,	1433.67,	2.09977,	2.61799,	2.34115
0.11931,	0,	1,	0,	94,	1211.52,	1385.46,	2.15406,	2.61799,	2.41043
0.11932,	0,	1,	0,	94,	1211.52,	1385.46,	2.15406,	2.61799,	2.41043
0.11933,	0,	1,	0,	94,	1211.52,	1385.46,	2.15406,	2.61799,	2.41043
0.11934,	0,	1,	0,	94,	1211.52,	1385.46,	2.15406,	2.61799,	2.41043
0.11935,	0,	1,	0,	94,	1211.52,	1385.46,	2.15406,	2.61799,	2.41043
0.11936,	0,	1,	0,	94,	1208.46,	1338.88,	2.20822,	2.61799,	2.47737
0.11937,	0,	1,	0,	94,	1208.46,	1338.88,	2.20822,	2.61799,	2.47737
0.11938,	0,	1,	0,	94,	1208.46,	1338.88,	2.20822,	2.61799,	2.47737
0.11939,	0,	1,	0,	94,	1208.46,	1338.88,	2.20822,	2.61799,	2.47737
0.1194,	0,	1,	0,	94,	1208.46,	1338.88,	2.20822,	2.61799,	2.47737
0.11941,	0,	1,	0,	94,	1205.49,	1293.85,	2.26226,	2.61799,	2.54206
0.11942,	0,	1,	0,	94,	1205.49,	1293.85,	2.26226,	2.61799,	2.54206
0.11943,	0,	1,	0,	94,	1205.49,	1293.85,	2.26226,	2.61799,	2.54206
0.11944,	0,	1,	0,	94,	1205.49,	1293.85,	2.26226,	2.61799,	2.54206
0.11945,	0,	1,	0,	94,	1205.49,	1293.85,	2.26226,	2.61799,	2.54206
0.11946,	0,	1,	0,	94,	1202.62,	1250.33,	2.31615,	2.61799,	2.60458
0.11947,	0,	1,	0,	94,	1202.62,	1250.33,	2.31615,	2.61799,	2.60458
0.11948,	0,	1,	0,	94,	1202.62,	1250.33,	2.31615,	2.61799,	2.60458
0.11949,	0,	1,	0,	94,	1202.62,	1250.33,	2.31615,	2.61799,	2.60458
0.1195,	0,	1,	0,	94,	1202.62,	1250.33,	2.31615,	2.61799,	2.60458
0.11951,	0,	1,	0,	94,	1199.84,	1208.26,	2.36992,	2.61799,	2.66499
0.11952,	0,	1,	0,	94,	1199.84,	1208.26,	2.36992,	2.61799,	2.66499
0.11953,	0,	1,	0,	94,	1199.84,	1208.26,	2.36992,	2.61799,	2.66499
0.11954,	0,	1,	0,	94,	1199.84,	1208.26,	2.36992,	2.61799,	2.66499
0.11955,	0,	1,	0,	94,	1199.84,	1208.26,	2.36992,	2.61799,	2.66499
0.11956,	0,	1,	0,	94,	1197.14,	1167.61,	2.42356,	2.61799,	2.72337
0.11957,	0,	1,	0,	94,	1197.14,	1167.61,	2.42356,	2.61799,	2.72337
0.11958,	0,	1,	0,	94,	1197.14,	1167.61,	2.42356,	2.61799,	2.72337
0.11959,	0,	1,	0,	94,	1197.14,	1167.61,	2.42356,	2.61799,	2.72337
0.1196,	0,	1,	0,	94,	1197.14,	1167.61,	2.42356,	2.61799,	2.72337
0.11961,	0,	1,	0,	94,	1194.53,	1128.32,	2.47707,	2.61799,	2.77979
0.11962,	0,	1,	0,	94,	1194.53,	1128.32,	2.47707,	2.61799,	2.77979
0.11963,	0,	1,	0,	94,	1194.53,	1128.32,	2.47707,	2.61799,	2.77979
0.11964,	0,	1,	0,	94,	1194.53,	1128.32,	2.47707,	2.61799,	2.77979
0.11965,	0,	1,	0,	94,	1194.53,	1128.32,	2.47707,	2.61799,	2.77979
0.11966,	0,	1,	0,	94,	1192,	1090.34,	2.53044,	2.61799,	2.8343
0.11967,	0,	1,	0,	94,	1192,	1090.34,	2.53044,	2.61799,	2.8343
0.11968,	0,	1,	0,	94,	1192,	1090.34,	2.53044,	2.61799,	2.8343
0.11969,	0,	1,	0,	94,	1192,	1090.34,	2.53044,	2.61799,	2.8343
0.1197,	0,	1,	0,	94,	1192,	1090.34,	2.53044,	2.61799,	2.8343
0.11971,	0,	1,	0,	94,	1189.55,	1053.64,	2.58368,	2.61799,	2.88699
0.11972,	0,	1,	0,	94,	1189.55,	1053.64,	2.58368,	2.61799,	2.88699
0.11973,	0,	1,	0,	94,	1189.55,	1053.64,	2.58368,	2.61799,	2.88699
0.11974,	0,	1,	0,	94,	1189.55,	1053.64,	2.58368,	2.61799,	2.88699
0.11975,	0,	1,	0,	94,	1189.55,	1053.64,	2.58368,	2.61799,	2.88699
0.11976,	0,	1,	0,	94,	1187.18,	1018.17,	2.6368,	2.61799,	2.9379
0.11977,	0,	1,	0,	94,	1187.18,	1018.17,	2.6368,	2.61799,	2.9379
0.11978,	0,	1,	0,	94,	1187.18,	1018.17,	2.6368,	2.61799,	2.9379
0.11979,	0,	1,	0,	94,	1187.18,	1018.17,	2.6368,	2.61799,	2.9379
0.1198,	0,	1,	0,	94,	1187.18,	1018.17,	2.6368,	2.61799,	2.9379
0.11981,	0,	1,	0,	94,	1184.88,	983.881,	2.68978,	2.61799,	2.98709
0.11982,	0,	1,	0,	94,	1184.88,	983.881,	2.68978,	2.61799,	2.98709
0.11983,	0,	1,	0,	94,	1184.88,	983.881,	2.68978,	2.61799,	2.98709
0.11984,	0,	1,	0,	94,	1184.88,	983.881,	2.68978,	2.61799,	2.98709
0.11985,	0,	1,	0,	94,	1184.88,	983.881,	2.68978,	2.61799,	2.98709
0.11986,	0,	1,	0,	94,	1182.66,	950.746,	2.74263,	2.61799,	3.03463
0.11987,	0,	1,	0,	94,	1182.66,	950.746,	2.74263,	2.61799,	3.03463
0.11988,	0,	1,	0,	94,	1182.66,	950.746,	2.74263,	2.61799,	3.03463
0.11989,	0,	1,	0,	94,	1182.66,	950.746,	2.74263,	2.61799,	3.03463
0.1199,	0,	1,	0,	94,	1182.66,	950.746,	2.74263,	2.61799,	3.03463
0.11991,	0,	1,	0,	94,	1180.5,	918.722,	2.79535,	2.61799,	3.08056
0.11992,	0,	1,	0,	94,	1180.5,	918.722,	2.79535,	2.61799,	3.08056
0.11993,	0,	1,	0,	94,	1180.5,	918.722,	2.79535,	2.61799,	3.08056
0.11994,	0,	1,	0,	94,	1180.5,	918.722,	2.79535,	2.61799,	3.08056
0.11995,	0,	1,	0,	94,	1180.5,	918.722,	2.79535,	2.61799,	3.08056
0.11996,	0,	1,	0,	94,	1178.41,	887.772,	2.84794,	2.61799,	3.12495
0.11997,	0,	1,	0,	94,	1178.41,	887.772,	2.84794,	2.61799,	3.12495
0.11998,	0,	1,	0,	94,	1178.41,	887.772,	2.84794,	2.61799,	3.12495
0.11999,	0,	1,	0,	94,	1178.41,	887.772,	2.84794,	2.61799,	3.12495
0.12,	0,	1,	0,	94,	1178.41,	887.772,	2.84794,	2.61799,	3.12495
0.12001,	0,	1,	0,	94,	1176.39,	857.859,	2.9004,	2.61799,	-3.11534
0.12002,	0,	1,	0,	94,	1176.39,	857.859,	2.9004,	2.61799,	-3.11534
0.12003,	0,	1,	0,	94,	1176.39,	857.859,	2.9004,	2.61799,	-3.11534
0.12004,	0,	1,	0,	94,	1176.39,	857.859,	2.9004,	2.61799,	-3.11534
0.12005,	0,	1,	0,	94,	1176.39,	857.859,	2.9004,	2.61799,	-3.11534
0.12006,	0,	1,	0,	94,	1174.43,	828.95,	2.95273,	2.61799,	-3.07389
0.12007,	0,	1,	0,	94,	1174.43,	828.95,	2.95273,	2.61799,	-3.07389
0.12008,	0,	1,	0,	94,	1174.43,	828.95,	2.95273,	2.61799,	-3.07389
0.12009,	0,	1,	0,	94,	1174.43,	828.95,	2.95273,	2.61799,	-3.07389
0.1201,	0,	1,	0,	94,	1174.43,	828.95,	2.95273,	2.61799,	-3.07389
0.12011,	0,	1,	0,	94,	1172.53,	801.011,	3.00493,	2.61799,	-3.03384
0.12012,	0,	1,	0,	94,	1172.53,	801.011,	3.00493,	2.61799,	-3.03384
0.12013,	0,	1,	0,	94,	1172.53,	801.011,	3.00493,	2.61799,	-3.03384
0.12014,	0,	1,	0,	94,	1172.53,	801.011,	3.00493,	2.61799,	-3.03384
0.12015,	0,	1,	0,	94,	1172.53,	801.011,	3.00493,	2.61799,	-3.03384
0.12016,	0,	1,	0,	94,	1170.7,	774.008,	3.05699,	2.61799,	-2.99514
0.12017,	0,	1,	0,	94,	1170.7,	774.008,	3.05699,	2.61799,	-2.99514
0.12018,	0,	1,	0,	94,	1170.7,	774.008,	3.05699,	2.61799,	-2.99514
0.12019,	0,	1,	0,	94,	1170.7,	774.008,	3.05699,	2.61799,	-2.99514
0.1202,	0,	1,	0,	94,	1170.7,	774.008,	3.05699,	2.61799,	-2.99514
0.12021,	0,	1,	0,	94,	1168.92,	747.913,	3.10893,	2.61799,	-2.95775
0.12022,	0,	1,	0,	94,	1168.92,	747.913,	3.10893,	2.61799,	-2.95775
0.12023,	0,	1,	0,	94,	1168.92,	747.913,	3.10893,	2.61799,	-2.95775
0.12024,	0,	1,	0,	94,	1168.92,	747.913,	3.10893,	2.61799,	-2.95775
0.12025,	0,	1,	0,	94,	1168.92,	747.913,	3.10893,	2.61799,	-2.95775
0.12026,	0,	1,	1,	99,	1165.42,	1378.9,	-3.12245,	-2.61799,	-2.8888
0.12027,	0,	1,	1,	99,	1165.42,	1378.9,	-3.12245,	-2.61799,	-2.8888
0.12028,	0,	1,	1,	99,	1165.42,	1378.9,	-3.12245,	-2.61799,	-2.8888
0.12029,	0,	1,	1,	99,	1165.42,	1378.9,	-3.12245,	-2.61799,	-2.8888
0.1203,	0,	1,	1,	99,	1165.42,	1378.9,	-3.12245,	-2.61799,	-2.8888
0.12031,	0,	1,	1,	99,	1162.04,	1332.2,	-3.07078,	-2.61799,	-2.82219
0.12032,	0,	1,	1,	99,	1162.04,	1332.2,	-3.07078,	-2.61799,	-2.82219
0.12033,	0,	1,	1,	99,	1162.04,	1332.2,	-3.07078,	-2.61799,	-2.82219
0.12034,	0,	1,	1,	99,	1162.04,	1332.2,	-3.07078,	-2.61799,	-2.82219
0.12035,	0,	1,	1,	99,	1162.04,	1332.2,	-3.07078,	-2.61799,	-2.82219
0.12036,	0,	1,	1,	99,	1158.77,	1287.07,	-3.01924,	-2.61799,	-2.75784
0.12037,	0,	1,	1,	99,	1158.77,	1287.07,	-3.01924,	-2.61799,	-2.75784
0.12038,	0,	1,	1,	99,	1158.77,	1287.07,	-3.01924,	-2.61799,	-2.75784
0.12039,	0,	1,	1,	99,	1158.77,	1287.07,	-3.01924,	-2.61799,	-2.75784
0.1204,	0,	1,	1,	99,	1158.77,	1287.07,	-3.01924,	-2.61799,	-2.75784
0.12041,	0,	1,	1,	99,	1155.59,	1243.46,	-2.96782,	-2.61799,	-2.69567
0.12042,	0,	1,	1,	99,	1155.59,	1243.46,	-2.96782,	-2.61799,	-2.69567
0.12043,	0,	1,	1,	99,	1155.59,	1243.46,	-2.96782,	-2.61799,	-2.69567
0.12044,	0,	1,	1,	99,	1155.59,	1243.46,	-2.96782,	-2.61799,	-2.69567
0.12045,	0,	1,	1,	99,	1155.59,	1243.46,	-2.96782,	-2.61799,	-2.69567
0.12046,	0,	1,	1,	99,	1152.52,	1201.32,	-2.91654,	-2.61799,	-2.6356
0.12047,	0,	1,	1,	99,	1152.52,	1201.32,	-2.91654,	-2.61799,	-2.6356
0.12048,	0,	1,	1,	99,	1152.52,	1201.32,	-2.91654,	-2.61799,	-2.6356
0.12049,	0,	1,	1,	99,	1152.52,	1201.32,	-2.91654,	-2.61799,	-2.6356
0.1205,	0,	1,	1,	99,	1152.52,	1201.32,	-2.91654,	-2.61799,	-2.6356
0.12051,	0,	1,	1,	99,	1149.54,	1160.61,	-2.86539,	-2.61799,	-2.57757
0.12052,	0,	1,	1,	99,	1149.54,	1160.61,	-2.86539,	-2.61799,	-2.57757
0.12053,	0,	1,	1,	99,	1149.54,	1160.61,	-2.86539,	-2.61799,	-2.57757
0.12054,	0,	1,	1,	99,	1149.54,	1160.61,	-2.86539,	-2.61799,	-2.57757
0.12055,	0,	1,	1,	99,	1149.54,	1160.61,	-2.86539,	-2.61799,	-2.57757
0.12056,	0,	1,	1,	99,	1146.66,	1121.26,	-2.81437,	-2.61799,	-2.52151
0.12057,	0,	1,	1,	99,	1146.66,	1121.26,	-2.81437,	-2.61799,	-2.52151
0.12058,	0,	1,	1,	99,	1146.66,	1121.26,	-2.81437,	-2.61799,	-2.52151
0.12059,	0,	1,	1,	99,	1146.66,	1121.26,	-2.81437,	-2.61799,	-2.52151
0.1206,	0,	1,	1,	99,	1146.66,	1121.26,	-2.81437,	-2.61799,	-2.52151
0.12061,	0,	1,	1,	99,	1143.87,	1083.24,	-2.76348,	-2.61799,	-2.46734
0.12062,	0,	1,	1,	99,	1143.87,	1083.24,	-2.76348,	-2.61799,	-2.46734
0.12063,	0,	1,	1,	99,	1143.87,	1083.24,	-2.76348,	-2.61799,	-2.46734
0.12064,	0,	1,	1,	99,	1143.87,	1083.24,	-2.76348,	-2.61799,	-2.46734
0.12065,	0,	1,	1,	99,	1143.87,	1083.24,	-2.76348,	-2.61799,	-2.46734
0.12066,	0,	1,	1,	99,	1141.16,	1046.51,	-2.71273,	-2.61799,	-2.41502
0.12067,	0,	1,	1,	99,	1141.16,	1046.51,	-2.71273,	-2.61799,	-2.41502
0.12068,	0,	1,	1,	99,	1141.16,	1046.51,	-2.71273,	-2.61799,	-2.41502
0.12069,	0,	1,	1,	99,	1141.16,	1046.51,	-2.71273,	-2.61799,	-2.41502
0.1207,	0,	1,	1,	99,	1141.16,	1046.51,	-2.71273,	-2.61799,	-2.41502
0.12071,	0,	1,	1,	99,	1138.54,	1011.01,	-2.6621,	-2.61799,	-2.36447
0.12072,	0,	1,	1,	99,	1138.54,	1011.01,	-2.6621,	-2.61799,	-2.36447
0.12073,	0,	1,	1,	99,	1138.54,	1011.01,	-2.6621,	-2.61799,	-2.36447
0.12074,	0,	1,	1,	99,	1138.54,	1011.01,	-2.6621,	-2.61799,	-2.36447
0.12075,	0,	1,	1,	99,	1138.54,	1011.01,	-2.6621,	-2.61799,	-2.36447
0.12076,	0,	1,	1,	99,	1136.01,	976.712,	-2.6116,	-2.61799,	-2.31563
0.12077,	0,	1,	1,	99,	1136.01,	976.712,	-2.6116,	-2.61799,	-2.31563
0.12078,	0,	1,	1,	99,	1136.01,	976.712,	-2.6116,	-2.61799,	-2.31563
0.12079,	0,	1,	1,	99,	1136.01,	976.712,	-2.6116,	-2.61799,	-2.31563
0.1208,	0,	1,	1,	99,	1136.01,	976.712,	-2.6116,	-2.61799,	-2.31563
0.12081,	0,	1,	1,	99,	1133.55,	943.57,	-2.56124,	-2.61799,	-2.26845
0.12082,	0,	1,	1,	99,	1133.55,	943.57,	-2.56124,	-2.61799,	-2.26845
0.12083,	0,	1,	1,	99,	1133.55,	943.57,	-2.56124,	-2.61799,	-2.26845
0.12084,	0,	1,	1,	99,	1133.55,	943.57,	-2.56124,	-2.61799,	-2.26845
0.12085,	0,	1,	1,	99,	1133.55,	943.57,	-2.56124,	-2.61799,	-2.26845
0.12086,	0,	1,	1,	99,	1131.17,	911.547,	-2.51101,	-2.61799,	-2.22288
0.12087,	0,	1,	1,	99,	1131.17,	911.547,	-2.51101,	-2.61799,	-2.22288
0.12088,	0,	1,	1,	99,	1131.17,	911.547,	-2.51101,	-2.61799,	-2.22288
0.12089,	0,	1,	1,	99,	1131.17,	911.547,	-2.51101,	-2.61799,	-2.22288
0.1209,	0,	1,	1,	99,	1131.17,	911.547,	-2.51101,	-2.61799,	-2.22288
0.12091,	0,	1,	1,	99,	1128.86,	880.604,	-2.4609,	-2.61799,	-2.17885
0.12092,	0,	1,	1,	99,	1128.86,	880.604,	-2.4609,	-2.61799,	-2.17885
0.12093,	0,	1,	1,	99,	1128.86,	880.604,	-2.4609,	-2.61799,	-2.17885
0.12094,	0,	1,	1,	99,	1128.86,	880.604,	-2.4609,	-2.61799,	-2.17885
0.12095,	0,	1,	1,	99,	1128.86,	880.604,	-2.4609,	-2.61799,	-2.17885
0.12096,	0,	1,	1,	99,	1126.63,	850.706,	-2.41093,	-2.61799,	-2.13631
0.12097,	0,	1,	1,	99,	1126.63,	850.706,	-2.41093,	-2.61799,	-2.13631
0.12098,	0,	1,	1,	99,	1126.63,	850.706,	-2.41093,	-2.61799,	-2.13631
0.12099,	0,	1,	1,	99,	1126.63,	850.706,	-2.41093,	-2.61799,	-2.13631
0.121,	0,	1,	1,	99,	1126.63,	850.706,	-2.41093,	-2.61799,	-2.13631
0.12101,	0,	1,	1,	99,	1124.47,	821.817,	-2.36109,	-2.61799,	-2.09522
0.12102,	0,	1,	1,	99,	1124.47,	821.817,	-2.36109,	-2.61799,	-2.09522
0.12103,	0,	1,	1,	99,	1124.47,	821.817,	-2.36109,	-2.61799,	-2.09522
0.12104,	0,	1,	1,	99,	1124.47,	821.817,	-2.36109,	-2.61799,	-2.09522
0.12105,	0,	1,	1,	99,	1124.47,	821.817,	-2.36109,	-2.61799,	-2.09522
0.12106,	0,	1,	1,	99,	1122.37,	793.903,	-2.31138,	-2.61799,	-2.05553
0.12107,	0,	1,	1,	99,	1122.37,	793.903,	-2.31138,	-2.61799,	-2.05553
0.12108,	0,	1,	1,	99,	1122.37,	793.903,	-2.31138,	-2.61799,	-2.05553
0.12109,	0,	1,	1,	99,	1122.37,	793.903,	-2.31138,	-2.61799,	-2.05553
0.1211,	0,	1,	1,	99,	1122.37,	793.903,	-2.31138,	-2.61799,	-2.05553
0.12111,	0,	1,	1,	99,	1120.34,	766.933,	-2.2618,	-2.61799,	-2.01718
0.12112,	0,	1,	1,	99,	1120.34,	766.933,	-2.2618,	-2.61799,	-2.01718
0.12113,	0,	1,	1,	99,	1120.34,	766.933,	-2.2618,	-2.61799,	-2.01718
0.12114,	0,	1,	1,	99,	1120.34,	766.933,	-2.2618,	-2.61799,	-2.01718
0.12115,	0,	1,	1,	99,	1120.34,	766.933,	-2.2618,	-2.61799,	-2.01718
0.12116,	0,	1,	1,	99,	1118.38,	740.873,	-2.21235,	-2.61799,	-1.98014
0.12117,	0,	1,	1,	99,	1118.38,	740.873,	-2.21235,	-2.61799,	-1.98014
0.12118,	0,	1,	1,	99,	1118.38,	740.873,	-2.21235,	-2.61799,	-1.98014
0.12119,	0,	1,	1,	99,	1118.38,	740.873,	-2.21235,	-2.61799,	-1.98014
0.1212,	0,	1,	1,	99,	1118.38,	740.873,	-2.21235,	-2.61799,	-1.98014
0.12121,	0,	1,	1,	99,	1116.47,	715.694,	-2.16303,	-2.61799,	-1.94435
0.12122,	0,	1,	1,	99,	1116.47,	715.694,	-2.16303,	-2.61799,	-1.94435
0.12123,	0,	1,	1,	99,	1116.47,	715.694,	-2.16303,	-2.61799,	-1.94435
0.12124,	0,	1,	1,	99,	1116.47,	715.694,	-2.16303,	-2.61799,	-1.94435
0.12125,	0,	1,	1,	99,	1116.47,	715.694,	-2.16303,	-2.61799,	-1.94435
0.12126,	0,	1,	1,	99,	1114.63,	691.366,	-2.11385,	-2.61799,	-1.90978
0.12127,	0,	1,	1,	99,	1114.63,	691.366,	-2.11385,	-2.61799,	-1.90978
0.12128,	0,	1,	1,	99,	1114.63,	691.366,	-2.11385,	-2.61799,	-1.90978
0.12129,	0,	1,	1,	99,	1114.63,	691.366,	-2.11385,	-2.61799,	-1.90978
0.1213,	0,	1,	1,	99,	1114.63,	691.366,	-2.11385,	-2.61799,	-1.90978
0.12131,	0,	0,	1,	103,	1111.55,	1324.54,	-2.06479,	-1.5708,	-1.84355
0.12132,	0,	0,	1,	103,	1111.55,	1324.54,	-2.06479,	-1.5708,	-1.84355
0.12133,	0,	0,	1,	103,	1111.55,	1324.54,	-2.06479,	-1.5708,	-1.84355
0.12134,	0,	0,	1,	103,	1111.55,	1324.54,	-2.06479,	-1.5708,	-1.84355
0.12135,	0,	0,	1,	103,	1111.55,	1324.54,	-2.06479,	-1.5708,	-1.84355
0.12136,	0,	0,	1,	103,	1108.57,	1279.95,	-2.01587,	-1.5708,	-1.77956
0.12137,	0,	0,	1,	103,	1108.57,	1279.95,	-2.01587,	-1.5708,	-1.77956
0.12138,	0,	0,	1,	103,	1108.57,	1279.95,	-2.01587,	-1.5708,	-1.77956
0.12139,	0,	0,	1,	103,	1108.57,	1279.95,	-2.01587,	-1.5708,	-1.77956
0.1214,	0,	0,	1,	103,	1108.57,	1279.95,	-2.01587,	-1.5708,	-1.77956
0.12141,	0,	0,	1,	103,	1105.69,	1236.85,	-1.96707,	-1.5708,	-1.71771
0.12142,	0,	0,	1,	103,	1105.69,	1236.85,	-1.96707,	-1.5708,	-1.71771
0.12143,	0,	0,	1,	103,	1105.69,	1236.85,	-1.96707,	-1.5708,	-1.71771
0.12144,	0,	0,	1,	103,	1105.69,	1236.85,	-1.96707,	-1.5708,	-1.71771
0.12145,	0,	0,	1,	103,	1105.69,	1236.85,	-1.96707,	-1.5708,	-1.71771
0.12146,	0,	0,	1,	103,	1102.89,	1195.2,	-1.91841,	-1.5708,	-1.65795
0.12147,	0,	0,	1,	103,	1102.89,	1195.2,	-1.91841,	-1.5708,	-1.65795
0.12148,	0,	0,	1,	103,	1102.89,	1195.2,	-1.91841,	-1.5708,	-1.65795
0.12149,	0,	0,	1,	103,	1102.89,	1195.2,	-1.91841,	-1.5708,	-1.65795
